,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
62,Ahoueke Denkey,20,Midfielder,Nîmes,596,239,357,France,17,8,9,3,1,2,1,0,1,0,0,3,2,1,8,1,7,1,0,0.6,0.15,0.45,0.38,0.5,199,1.21,75,35,596,596,0.15,22,87,-1,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
63,Aihen Muñoz Capellán,23,Midfielder,Real Sociedad,980,357,623,Spain,15,7,8,0,0,0,0,0,0,0,0,4,3,1,11,4,7,1,0,0.0,0.0,0.0,0.0,0.0,0,1.01,89,65,980,0,0.09,314,323,-1,25,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
64,Aimar Oroz,19,Midfielder,CA Osasuna,10,10,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,10,0,0,0.0,-1,-1,-1,31,0.0,0.0,2.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,5.0,80.0,0.0,1.0,0.0
65,Ainsley Maitland-Niles,23,Midfielder,Arsenal,1382,685,697,England,20,10,10,0,0,0,2,0,2,0,0,5,1,4,20,12,8,6,1,0.13,0.13,0.0,0.0,0.0,0,1.3,69,69,230,691,0.39,379,98,-1,23,2.1,1.4,0.8,0.2,1.6,1.1,0.2,0,0,2,0.2,0.6,1.0,0.7,0.0,0.9,0.9,2,0.6,42.0,81.9,0.3,1.8,0.0
66,Aitor Fernández Abarisketa,29,Goalkeeper,Levante UD,3240,1620,1620,Spain,36,18,18,0,0,0,0,0,0,0,0,5,4,1,51,19,32,2,0,0.0,0.0,0.0,0.0,0.0,0,1.42,64,90,1620,0,0.06,372,350,143,20,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
67,Aitor Ruibal García,25,Forward,Leganés,1216,557,659,Spain,25,11,14,0,0,0,0,0,0,0,0,7,3,4,11,4,7,5,0,0.0,0.0,0.0,0.0,0.0,0,0.81,111,49,243,0,0.37,287,374,-1,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
68,Akaki Gogia,29,Midfielder,Union Berlin,120,76,44,Germany,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.75,120,40,0,0,0.0,-1,-1,-1,15,0.7,0.0,0.7,,0.0,0.7,0.7,0,0,0,0.3,1.3,1.7,1.0,0.0,0.0,1.7,0,1.3,13.7,70.7,0.3,0.0,0.0
69,Akin Famewo,22,Defender,Norwich City,0,0,0,England,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
70,Alaa Bakir,20,Forward,Borussia Dortmund,0,0,0,Germany,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
71,Alan Pereira Empereur,27,Defender,Hellas Verona,852,410,442,Brazil,13,6,7,0,0,0,0,0,0,0,0,0,0,0,14,5,9,3,0,0.0,0.0,0.0,0.0,0.0,0,1.48,61,66,284,0,0.32,423,430,116,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
72,Alassane Pléa,28,Forward,Borussia M'gladbach,2150,1082,1068,France,27,14,13,10,5,5,10,6,4,0,1,6,2,4,23,12,11,4,2,0.84,0.42,0.42,0.42,0.42,215,0.96,93,80,538,215,0.17,36,10,-1,2,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
73,Alban Lafont,22,Goalkeeper,Nantes,2430,1170,1260,France,27,13,14,0,0,0,0,0,0,0,0,10,7,3,25,8,17,3,0,0.0,0.0,0.0,0.0,0.0,0,0.93,97,90,810,0,0.11,392,391,47,17,0.0,0.0,0.1,,1.1,0.0,0.0,1,0,0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0,0.0,27.8,56.6,0.0,6.4,0.0
74,Albert Nicolas Lottin,19,Midfielder,Bordeaux,46,0,46,France,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0.0,0.0,0.0,0.0,0.0,0,5.87,15,46,0,0,0.0,-1,-1,-1,21,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
75,Alberto Cerri,25,Forward,SPAL,655,279,376,Italy,19,9,10,2,2,0,0,0,0,0,0,2,0,2,22,12,10,2,0,0.27,0.0,0.27,0.65,0.0,328,3.02,30,34,328,0,0.27,77,342,-1,6,0.3,0.2,0.4,,0.4,0.3,0.0,0,1,0,0.6,0.3,,0.4,0.2,0.4,0.4,0,0.3,8.7,64.6,0.0,0.2,0.0
76,Alberto Grassi,26,Midfielder,Parma,636,351,285,Italy,16,9,7,1,1,0,1,0,1,0,0,4,2,2,12,4,8,6,0,0.28,0.14,0.14,0.26,0.0,636,1.7,53,40,106,636,0.85,143,108,-1,14,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
77,Alberto Moreno,28,Defender,Villarreal,1474,690,784,Spain,18,8,10,0,0,0,0,0,0,0,0,6,2,4,20,13,7,6,0,0.0,0.0,0.0,0.0,0.0,0,1.22,74,82,246,0,0.37,406,265,100,19,1.5,1.4,1.1,,1.7,0.8,0.2,0,0,0,0.5,0.6,,0.4,0.0,0.6,1.5,0,0.6,42.2,86.7,0.4,1.4,0.0
78,Alberto Paloschi,31,Forward,Cagliari,637,295,342,Italy,17,9,8,0,0,0,0,0,0,0,0,3,2,1,10,5,5,0,0,0.0,0.0,0.0,0.0,0.0,0,1.41,64,37,0,0,0.0,401,408,-1,20,0.0,0.1,0.4,,0.4,0.1,0.0,0,0,0,0.4,0.3,,0.3,0.4,0.3,1.4,0,0.3,5.4,81.6,0.0,0.1,0.0
79,Alberto Rodríguez Baro,23,Defender,Deportivo Alavés,235,52,183,Spain,6,3,3,0,0,0,0,0,0,0,0,2,2,0,4,2,2,1,0,0.0,0.0,0.0,0.0,0.0,0,1.53,59,39,235,0,0.38,-1,-1,-1,27,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
80,Albian Ajeti,24,Forward,West Ham United,130,78,52,Switzerland,9,5,4,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.38,65,14,0,0,0.0,-1,-1,-1,21,0.1,0.0,0.7,0.0,0.0,0.0,0.0,0,0,0,0.3,0.2,0.0,0.0,0.2,0.2,0.4,0,0.2,1.7,80.0,0.0,0.0,0.0
81,Albin Ekdal,31,Midfielder,Sampdoria,2386,1206,1180,Sweden,32,16,16,0,0,0,2,1,1,0,0,9,6,3,39,16,23,8,0,0.08,0.08,0.0,0.0,0.0,0,1.47,61,75,298,1193,0.3,449,185,-1,25,1.6,1.0,1.3,,1.3,0.8,0.4,0,0,2,0.5,0.7,,1.8,0.0,0.8,1.1,2,0.7,35.8,85.9,0.1,1.4,0.0
82,Aleix Febas Pérez,25,Midfielder,RCD Mallorca,1700,752,948,Spain,29,14,15,0,0,0,3,3,0,0,0,5,5,0,31,6,25,4,0,0.16,0.16,0.0,0.0,0.0,0,1.64,55,59,425,567,0.21,303,72,-1,29,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
83,Aleix Vidal,31,Defender,Deportivo Alavés,2177,1178,999,Spain,29,14,15,2,1,1,4,3,1,0,0,7,5,2,32,11,21,6,0,0.25,0.17,0.08,0.08,0.09,1089,1.32,68,75,363,544,0.25,173,66,123,3,0.7,0.8,0.6,,0.4,0.8,0.0,0,2,4,0.8,1.5,,1.7,0.1,0.8,1.9,4,1.5,24.7,77.0,1.4,1.2,0.0
84,Alejandro Baena Rodríguez,19,Midfielder,Villarreal,13,13,0,Spain,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,13,0,0,0.0,-1,-1,-1,17,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
85,Alejandro Blesa Pina,0,Midfielder,Levante UD,1,1,0,Spain,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0.0,-1,-1,-1,28,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
86,Alejandro Gómez,33,Midfielder,Atalanta,2860,1394,1466,Argentina,36,18,18,7,3,4,16,9,7,0,0,10,5,5,35,19,16,2,0,0.72,0.5,0.22,0.19,0.25,409,1.1,82,79,1430,179,0.06,93,4,-1,7,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
87,Alejandro Martínez Sánchez,30,Defender,Granada CF,14,0,14,Spain,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0,6.43,14,14,14,0,6.43,-1,-1,-1,19,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
88,Alejandro Moreno Lopera,27,Midfielder,Real Betis,2265,1118,1147,Spain,31,15,16,0,0,0,4,3,1,0,0,6,3,3,39,19,20,5,0,0.16,0.16,0.0,0.0,0.0,0,1.55,58,73,453,566,0.2,291,73,-1,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
89,Alejandro Pozo Pozo,22,Midfielder,RCD Mallorca,1532,693,839,Spain,22,11,11,1,1,0,2,1,1,0,0,2,2,0,28,10,18,0,0,0.18,0.12,0.06,0.13,0.0,1532,1.64,55,70,0,766,0.0,200,112,-1,7,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
90,Alejandro Remiro Gargallo,26,Goalkeeper,Real Sociedad,2250,1260,990,Spain,25,14,11,0,0,0,0,0,0,0,0,6,4,2,28,14,14,0,0,0.0,0.0,0.0,0.0,0.0,0,1.12,80,90,0,0,0.0,336,363,76,20,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
91,Aleksa Terzić,21,Defender,Fiorentina,6,6,0,Serbia,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,3,0,0,0.0,-1,-1,-1,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
92,Aleksandar Dragović,30,Defender,Bayer Leverkusen,1027,515,512,Austria,15,8,7,0,0,0,0,0,0,0,0,4,1,3,17,11,6,7,1,0.0,0.0,0.0,0.0,0.0,0,1.49,60,68,147,0,0.61,380,377,69,16,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
93,Aleksandar Kolarov,35,Defender,Roma,2730,1560,1170,Serbia,32,19,13,7,2,5,3,1,2,2,2,7,2,5,35,24,11,6,0,0.33,0.1,0.23,0.12,0.38,390,1.15,78,85,455,910,0.2,89,161,61,3,1.2,1.0,0.9,,1.6,0.6,0.3,0,7,3,2.3,1.8,,0.9,0.1,0.3,0.7,3,1.8,45.5,83.7,1.7,2.8,0.1
94,Aleksandar Sedlar,29,Defender,RCD Mallorca,823,213,610,Serbia,12,4,8,0,0,0,0,0,0,0,0,1,1,0,15,4,11,4,1,0.0,0.0,0.0,0.0,0.0,0,1.64,55,69,165,0,0.55,273,357,167,24,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
95,Aleksandar Trajkovski,28,Forward,RCD Mallorca,319,125,194,FYR Macedonia,14,7,7,0,0,0,0,0,0,0,0,1,1,0,6,3,3,0,0,0.0,0.0,0.0,0.0,0.0,0,1.69,53,23,0,0,0.0,275,355,-1,26,0.1,0.2,0.4,,0.1,0.6,0.0,0,0,0,0.7,1.0,,0.6,0.0,0.6,0.9,0,1.0,9.6,82.2,0.7,0.9,0.0
96,Aleksandr Golovin,24,Midfielder,Monaco,2069,1006,1063,Russia,25,12,13,3,3,0,4,3,1,0,0,7,4,3,33,15,18,6,1,0.3,0.17,0.13,0.27,0.0,690,1.44,63,83,345,517,0.26,122,67,-1,5,2.0,1.2,1.3,,0.7,2.2,0.0,0,3,4,1.5,1.9,1.6,1.4,0.0,0.6,1.8,4,1.9,39.4,81.8,1.5,2.0,0.1
97,Alessandro Bastoni,22,Defender,Inter Milan,1922,1033,889,Italy,25,13,12,2,0,2,0,0,0,0,0,7,4,3,23,12,11,9,1,0.09,0.0,0.09,0.0,0.2,961,1.08,84,77,214,0,0.42,194,305,43,11,1.3,1.0,1.5,,1.8,0.4,0.4,0,2,0,0.3,0.5,,1.1,0.0,0.3,0.5,0,0.5,56.4,88.9,0.1,4.2,0.0
98,Alessandro Berardi,30,Goalkeeper,Hellas Verona,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
99,Alessandro Buongiorno,21,Defender,Torino,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
100,Alessandro Deiola,25,Midfielder,Lecce,718,345,373,Italy,11,6,5,1,1,0,1,1,0,0,0,2,1,1,18,8,10,3,0,0.25,0.13,0.13,0.26,0.0,718,2.26,40,65,239,718,0.38,150,114,-1,14,1.6,0.8,0.7,,1.3,0.9,0.4,0,1,1,0.9,0.8,,0.8,0.0,0.7,0.8,1,0.8,28.4,77.5,0.2,2.6,0.1
101,Alessandro Deiola,25,Midfielder,Lecce,718,345,373,Italy,11,6,5,1,1,0,1,1,0,0,0,2,1,1,18,8,10,3,0,0.25,0.13,0.13,0.26,0.0,718,2.26,40,65,239,718,0.38,150,114,-1,14,0.0,1.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0
102,Alessandro Florenzi,30,Midfielder,Roma,1002,588,414,Italy,14,7,7,0,0,0,1,1,0,0,0,5,1,4,14,11,3,5,0,0.09,0.09,0.0,0.0,0.0,0,1.26,72,72,200,1002,0.45,432,170,-1,29,1.0,1.1,0.8,,1.3,0.2,0.2,0,0,1,1.0,0.9,,0.9,0.1,0.3,0.3,1,0.9,41.6,82.0,0.5,3.2,0.1
103,Alessandro Florenzi,30,Midfielder,Valencia CF,755,378,377,Italy,12,6,6,0,0,0,0,0,0,0,0,3,3,0,8,3,5,2,1,0.0,0.0,0.0,0.0,0.0,0,0.95,94,63,252,0,0.36,310,271,-1,15,1.1,1.2,0.6,,1.6,0.6,0.1,0,0,0,0.7,0.3,,0.4,0.0,0.1,0.6,0,0.3,30.7,77.4,0.7,2.7,0.0
104,Alessandro Lombardi,21,Midfielder,Cagliari,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
105,Alessandro Matri,36,Forward,Brescia,82,48,34,Italy,8,4,4,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,1,0.0,0.0,0.0,0.0,0.0,0,1.1,82,10,27,0,3.29,-1,-1,-1,14,0.1,0.0,0.1,,0.1,0.3,0.0,0,0,0,0.8,0.4,,0.1,0.4,1.0,0.5,0,0.4,2.9,65.2,0.1,0.0,0.1
106,Alessandro Mercati,19,Midfielder,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
107,Alessandro Murgia,24,Midfielder,SPAL,1752,916,836,Italy,25,13,12,0,0,0,1,1,0,0,0,1,0,1,39,22,17,3,0,0.05,0.05,0.0,0.0,0.0,0,2.0,45,70,584,1752,0.15,399,233,-1,26,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
108,Alessandro Russo,20,Goalkeeper,Sassuolo,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
109,Alessandro Schöpf,27,Midfielder,Schalke 04,1426,748,678,Austria,22,11,11,0,0,0,1,0,1,0,0,5,3,2,30,16,14,3,0,0.06,0.06,0.0,0.0,0.0,0,1.89,48,65,475,1426,0.19,271,214,-1,17,1.3,1.2,0.9,,0.3,1.0,0.0,0,0,1,0.7,0.5,1.0,0.8,0.0,1.8,2.1,1,0.5,29.3,82.8,0.1,0.8,0.0
110,Alessandro Semprini,23,Defender,Brescia,627,311,316,Italy,12,7,5,1,1,0,0,0,0,0,0,1,1,0,19,4,15,2,0,0.14,0.0,0.14,0.29,0.0,627,2.73,33,52,314,0,0.29,142,389,192,13,0.8,0.8,0.3,,1.2,0.5,0.3,0,1,0,0.2,0.5,,0.5,0.0,0.3,0.7,0,0.5,21.6,76.4,0.2,1.3,0.0
111,Alessandro Tripaldelli,22,Defender,Sassuolo,134,134,0,Italy,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.69,34,67,0,0,0.0,-1,-1,-1,21,2.0,1.5,1.0,,1.0,0.5,0.0,0,0,0,0.0,0.0,,1.5,0.0,0.0,1.0,0,0.0,28.5,91.2,0.0,0.0,0.0
112,Alessio Cragno,26,Goalkeeper,Cagliari,1440,720,720,Italy,16,8,8,0,0,0,0,0,0,0,0,3,2,1,20,7,13,1,0,0.0,0.0,0.0,0.0,0.0,0,1.25,72,90,1440,0,0.06,280,283,82,13,0.0,0.0,0.0,,0.9,0.0,0.0,0,0,0,0.0,0.1,,0.1,0.0,0.0,0.0,0,0.1,24.8,58.3,0.0,5.1,0.0
113,Alessio Riccardi,20,Forward,Roma,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
114,Alessio Romagnoli,26,Defender,AC Milan,3092,1530,1562,Italy,35,17,18,1,1,0,0,0,0,0,0,11,6,5,41,18,23,4,0,0.03,0.0,0.03,0.06,0.0,3092,1.19,75,88,773,0,0.12,263,332,73,13,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
115,Alex Ferrari,26,Defender,Sampdoria,1005,519,486,Italy,12,6,6,0,0,0,0,0,0,0,0,4,2,2,12,5,7,4,0,0.0,0.0,0.0,0.0,0.0,0,1.07,84,84,251,0,0.36,452,393,38,22,1.5,1.0,1.3,,2.5,0.4,0.7,0,0,0,0.3,0.2,,1.1,0.0,0.3,0.8,0,0.2,37.4,76.4,0.0,2.8,0.0
116,Alex Iwobi,24,Forward,Everton,1604,754,850,Nigeria,25,12,13,1,1,0,0,0,0,0,0,4,3,1,27,9,18,0,0,0.06,0.0,0.06,0.12,0.0,1604,1.51,59,64,0,0,0.0,198,388,-1,9,1.0,0.6,0.5,0.0,0.4,0.8,0.1,0,1,0,0.9,1.0,1.3,0.2,0.0,0.7,1.4,0,1.0,22.3,79.7,0.5,1.1,0.2
117,Alex McCarthy,31,Goalkeeper,Southampton,2520,1260,1260,England,28,14,14,0,0,0,0,0,0,0,0,7,3,4,33,16,17,0,0,0.0,0.0,0.0,0.0,0.0,0,1.18,76,90,0,0,0.0,329,354,61,19,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0,0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0,0.0,26.6,51.5,0.0,7.2,0.0
118,Alex Meret,24,Goalkeeper,Napoli,1950,810,1140,Italy,22,9,13,0,0,0,0,0,0,0,0,3,2,1,30,9,21,0,0,0.0,0.0,0.0,0.0,0.0,0,1.38,65,89,0,0,0.0,379,379,101,18,0.0,0.0,0.0,,0.4,0.0,0.0,0,0,0,0.0,0.0,,0.1,0.0,0.0,0.0,0,0.0,23.6,82.9,0.0,2.2,0.0
119,Alex Oxlade-Chamberlain,27,Midfielder,Liverpool,1489,560,929,England,30,13,17,4,2,2,1,0,1,0,0,12,5,7,12,3,9,1,0,0.3,0.06,0.24,0.32,0.19,372,0.73,124,50,1489,1489,0.06,74,192,-1,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
120,Alex Sandro,30,Defender,Juventus,2386,1121,1265,Brazil,29,14,15,1,0,1,3,0,3,0,0,8,6,2,29,10,19,4,0,0.15,0.11,0.04,0.0,0.07,2386,1.09,82,82,597,795,0.15,249,137,44,14,1.5,1.6,1.4,,1.3,1.3,0.2,0,1,3,0.6,1.1,,1.6,0.0,0.6,0.8,3,1.1,58.3,87.0,0.6,2.4,0.1
121,Alexander Banor Tettey,35,Midfielder,Norwich City,2351,1227,1124,Norway,30,15,15,1,1,0,1,0,1,0,0,5,2,3,43,23,20,5,0,0.08,0.04,0.04,0.07,0.0,2351,1.65,55,78,470,2351,0.19,230,221,-1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
122,Alexander Cochrane,0,Midfielder,Brighton & Hove Albion,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,Alexander Djiku,26,Defender,Strasbourg,2063,1057,1006,France,25,13,12,1,1,0,1,1,0,0,0,8,4,4,23,14,9,6,0,0.09,0.04,0.04,0.09,0.0,2063,1.0,90,83,344,2063,0.26,207,206,57,12,1.8,2.2,1.5,,3.1,0.3,0.3,0,1,1,0.8,0.2,0.5,0.9,0.0,0.5,0.4,1,0.2,48.8,86.1,0.1,4.0,0.0
124,Alexander Esswein,31,Midfielder,Hertha BSC,209,56,153,Germany,7,2,5,0,0,0,0,0,0,0,0,1,1,0,5,3,2,1,0,0.0,0.0,0.0,0.0,0.0,0,2.15,42,30,209,0,0.43,-1,-1,-1,26,0.9,1.0,0.7,,0.9,0.7,0.1,0,0,0,0.3,0.4,0.1,0.9,0.0,0.1,0.3,0,0.4,10.6,64.9,0.1,0.3,0.0
125,Alexander Hack,27,Defender,Mainz 05,802,335,467,Germany,14,6,8,0,0,0,0,0,0,0,0,1,0,1,26,6,20,2,0,0.0,0.0,0.0,0.0,0.0,0,2.92,31,57,401,0,0.22,298,302,149,18,1.9,1.6,0.9,,4.1,0.8,0.6,0,0,0,0.6,0.3,0.2,0.9,0.0,0.0,0.4,0,0.3,30.0,77.4,0.0,3.1,0.0
126,Alexander Isak,21,Forward,Real Sociedad,1497,778,719,Sweden,37,18,19,9,4,5,1,1,0,0,0,9,6,3,19,9,10,4,0,0.6,0.06,0.54,0.46,0.63,166,1.14,79,40,374,1497,0.24,8,192,-1,3,0.2,0.1,0.6,,0.2,0.5,0.0,0,9,1,1.2,0.4,,0.4,0.4,1.0,1.6,1,0.4,7.8,73.4,0.1,0.1,0.1
